ruta_relativa,nombre,extension,tipo,corpus_inferido,tamano_bytes,tamano_humano,modificado,sha256,hash_omitido
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_322.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_322.txt,.txt,texto,C-JEP-oral,3206,3.1 KB,2026-04-25T19:25:23,b5831c191671df1c4adc8af7907d774819236e84309df1d104550c2a3aa0ce87,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_323.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_323.txt,.txt,texto,C-JEP-oral,2510,2.5 KB,2026-04-25T19:25:23,71416dca4bc6e45e764f341b175e0c85e3631b3c6ea1486da8d2a8b977a8350f,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_324.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_324.txt,.txt,texto,C-JEP-oral,260,260 B,2026-04-25T19:25:23,d5ce4a93d6e0c2b38e81951e3bac970d40963bdf28b02fab38caede86e8e8475,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_325.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_325.txt,.txt,texto,C-JEP-oral,2814,2.7 KB,2026-04-25T19:25:23,7ef6e6a8846b97c803d1f19855c0a09a50aaf945e61add58ae99b33a1ba1fae6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_326.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_326.txt,.txt,texto,C-JEP-oral,2415,2.4 KB,2026-04-25T19:25:23,ccdcefc29bbdae198943ab18d236c5645289d3f1b797c41bb1b6d65522d8dd9b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_327.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_327.txt,.txt,texto,C-JEP-oral,2225,2.2 KB,2026-04-25T19:25:23,3cfe5280d99311c81e2c84bf94d9ded869ecb272df48eb6c354b96fe625ec2e9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_328.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_328.txt,.txt,texto,C-JEP-oral,604,604 B,2026-04-25T19:25:23,8276a650170123ecb90374e9eca8722ed5e0bd3b4ce911ad30ffac90b428e486,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_329.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_329.txt,.txt,texto,C-JEP-oral,355,355 B,2026-04-25T19:25:23,c33a1ad501ebf98ae011e08abf69bc50111ad6e9ed2555b088d8ccb18c0b853b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_33.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_33.txt,.txt,texto,C-JEP-oral,638,638 B,2026-04-25T19:25:22,2af1f67c5fb9c6d5361e5e5b21ce866ac4aa2deefe99f4cd9cf21140f40c3644,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_332.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_332.txt,.txt,texto,C-JEP-oral,213,213 B,2026-04-25T19:25:23,d2883f973a7140f3b4fc2de38e403272fb8bf895b9da74359f77d6314b527218,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_333.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_333.txt,.txt,texto,C-JEP-oral,2396,2.3 KB,2026-04-25T19:25:23,035bfe33d31951b10ffb88ce141ce97d87eb6825cdd0d0ba45458bbaf5d3b8d1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_334.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_334.txt,.txt,texto,C-JEP-oral,2334,2.3 KB,2026-04-25T19:25:23,03069f5f007a0a1fbcaae5b9cf8e437e890e906a48d311ada9af3d00d055c924,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_335.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_335.txt,.txt,texto,C-JEP-oral,164,164 B,2026-04-25T19:25:23,78b6bdd6fa8de0f8fc3a8740694f64b3db60b089bbb98b5605e6f21e774400dc,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_336.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_336.txt,.txt,texto,C-JEP-oral,304,304 B,2026-04-25T19:25:23,937840c52a8cac2d7fb57d3a4abf6c9858a7ad70671109770eb3906dcb52d7a6,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_337.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_337.txt,.txt,texto,C-JEP-oral,2657,2.6 KB,2026-04-25T19:25:23,430f2b30a0292cf25429af7f747c6c16dee101464515b04662d43f75d8feb7eb,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_338.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_338.txt,.txt,texto,C-JEP-oral,2599,2.5 KB,2026-04-25T19:25:23,405cfb076cc91ac61f581a7a017c599d429ae3de9d5a7b0bd71e0180101cb9ae,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_339.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_339.txt,.txt,texto,C-JEP-oral,2921,2.9 KB,2026-04-25T19:25:23,9799edea2fcea7624ea1772a23adfd5c43b8ac7ca41e3634ac90d07ea3f9a3bf,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_34.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_34.txt,.txt,texto,C-JEP-oral,485,485 B,2026-04-25T19:25:22,00d2faa8697ba66d0cbddee2c67835a643f8392cdd54188b8ea606fafe2d0dbf,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_340.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_340.txt,.txt,texto,C-JEP-oral,2656,2.6 KB,2026-04-25T19:25:23,4b8971cfc9056350309e0fbc448c900ac6ad3845ff0dec3a67913c385dcc0e1e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_341.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_341.txt,.txt,texto,C-JEP-oral,2695,2.6 KB,2026-04-25T19:25:23,b78b934aaa96d904054f08ba7caa2a45b30f17d65f1290892ce35e0d3ea9c14e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_342.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_342.txt,.txt,texto,C-JEP-oral,169,169 B,2026-04-25T19:25:23,4f020c64428f11a5ae75865e83084025d0da859be99dd30b3493ce74d93dad8f,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_343.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_343.txt,.txt,texto,C-JEP-oral,260,260 B,2026-04-25T19:25:23,c46d2ad08e2a370af930f8ae3d1ac05695e6422e13de85c0de8e54ddd8d2b18b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_344.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_344.txt,.txt,texto,C-JEP-oral,2728,2.7 KB,2026-04-25T19:25:23,b85fa47ce79b70207bb48a157c7a6ff070690eb9ee6bb107162d62464ea2a892,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_345.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_345.txt,.txt,texto,C-JEP-oral,3011,2.9 KB,2026-04-25T19:25:23,a66a738a6e9b29941fb64b43f2b02286698f38694f5efb7b428f29564840b9f2,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_346.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_346.txt,.txt,texto,C-JEP-oral,444,444 B,2026-04-25T19:25:23,64b410184dd440766bab2ff12fbc06c11a102a75a0e545f0733befae8c25b25e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_347.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_347.txt,.txt,texto,C-JEP-oral,225,225 B,2026-04-25T19:25:23,fd7d4282aa66e03526132c1b589612b313fa1b94131d1c86ffd2593ea365076d,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_348.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_348.txt,.txt,texto,C-JEP-oral,437,437 B,2026-04-25T19:25:23,2adc95e2ec8109cc91baed2cb3021099bd94c7513f0f35d4f78ade01de58f1be,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_349.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_349.txt,.txt,texto,C-JEP-oral,303,303 B,2026-04-25T19:25:23,5c110031c65c25751652ac1c4f2a738b7c27decdd6473f3546eaf24a4375af26,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_35.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_35.txt,.txt,texto,C-JEP-oral,2507,2.4 KB,2026-04-25T19:25:22,8f3da1ba79f6d6c0c617e58decd1664a73629dcc0fd7af2f5e5a139e82e367e1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_351.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_351.txt,.txt,texto,C-JEP-oral,332,332 B,2026-04-25T19:25:23,9aff13f2ed31b16ebb59cd7d814636f7a87f33f20b49fa19761caff360e877d7,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_352.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_352.txt,.txt,texto,C-JEP-oral,144,144 B,2026-04-25T19:25:23,b5950830cebaaf9894249ffd29cecba3b32b34fe887545bf62b9f410c385bb5e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_353.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_353.txt,.txt,texto,C-JEP-oral,2261,2.2 KB,2026-04-25T19:25:23,508dccfba23adcbe4025a9ee1bff46db108bf451bbdcdb4e261a645f01696aea,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_355.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_355.txt,.txt,texto,C-JEP-oral,1727,1.7 KB,2026-04-25T19:25:23,cbd20177d1f5a2d70ca1062fa8447570eac5afa73653e616b625224c9b5b2bde,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_356.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_356.txt,.txt,texto,C-JEP-oral,1512,1.5 KB,2026-04-25T19:25:23,88234167d023c80b77246e616801b2cf47570f26454ab65896180326f5f50dd3,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_357.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_357.txt,.txt,texto,C-JEP-oral,2577,2.5 KB,2026-04-25T19:25:23,fc6e19e858e019286e5deeda4c8dc51a08cb2494820b5e65bd756e8aeb98cb8c,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_358.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_358.txt,.txt,texto,C-JEP-oral,2856,2.8 KB,2026-04-25T19:25:23,cd78031b4c8aa5a7dc666cbc4a7be6d2c720f8a26ab50cfd3ead551c654eaf08,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_359.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_359.txt,.txt,texto,C-JEP-oral,2861,2.8 KB,2026-04-25T19:25:23,4dc121991fe93f624c0fcbb94167c7ddab136a3455ab58af29e0b3f111d62671,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_36.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_36.txt,.txt,texto,C-JEP-oral,2985,2.9 KB,2026-04-25T19:25:22,95c5f63a5281c59423b5a89cd44faa5c1f9dee79bd18dfc5559311f408fa61b7,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_360.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_360.txt,.txt,texto,C-JEP-oral,2640,2.6 KB,2026-04-25T19:25:23,d377b1218ba31cf1ff6dc5f1fedb349aa46864c4ba7a7b4a4b54692dad496f72,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_361.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_361.txt,.txt,texto,C-JEP-oral,220,220 B,2026-04-25T19:25:23,dee83efb8c06ae6e9847b38efc21a18340b3bd69dd63d71e93e59abe1ac9da5f,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_364.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_364.txt,.txt,texto,C-JEP-oral,1015,1015 B,2026-04-25T19:25:23,3d116a32a1172801a7c4a06f3ccc5d983970da362c3bf46a3abed704e242be0a,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_365.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_365.txt,.txt,texto,C-JEP-oral,1595,1.6 KB,2026-04-25T19:25:23,557f3caa64f705f44a05dc8e99b75c82bb161e71786214217fc47e3163f41d42,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_366.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_366.txt,.txt,texto,C-JEP-oral,234,234 B,2026-04-25T19:25:23,efbea1695ddbe428a279c1f2ef1db244c4230b40b9e94850d9167ea26222b8a1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_369.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_369.txt,.txt,texto,C-JEP-oral,446,446 B,2026-04-25T19:25:23,ec528ef2c4851ed9af10505981aa944db29c6b31fdcfcd18ccd4af4d058c0751,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_37.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_37.txt,.txt,texto,C-JEP-oral,2619,2.6 KB,2026-04-25T19:25:22,ff4f845e15dbfa29479e3d182fb1c00b836f11c5252390a708edb210cd2b4c7b,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_373.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_373.txt,.txt,texto,C-JEP-oral,702,702 B,2026-04-25T19:25:23,d8c352a4aebe448372aefac171e9c9f94797f6255364aa40f08e8dad7d7d434e,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_374.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_374.txt,.txt,texto,C-JEP-oral,476,476 B,2026-04-25T19:25:23,7fecd60879232e7f73af2960367e3fc19c0ad9904f959fe06f93d7c3e71b9cb9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_375.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_375.txt,.txt,texto,C-JEP-oral,1568,1.5 KB,2026-04-25T19:25:23,f538f368f3866259320572dd4909041458faf0cc8cdd215731930045e6be4241,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_376.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_376.txt,.txt,texto,C-JEP-oral,2669,2.6 KB,2026-04-25T19:25:23,67e6d555b552709e423e452816066277c9254f6ff9f852315a5c36df335c8df2,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_377.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_377.txt,.txt,texto,C-JEP-oral,2654,2.6 KB,2026-04-25T19:25:23,4af38dae1592aaee06a13c5245532746451592fa65b54cb16871be9895bb03a1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_378.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_378.txt,.txt,texto,C-JEP-oral,2622,2.6 KB,2026-04-25T19:25:23,0651481abfe50e66b6b489e3f070606db888822212f622d92af9de9c741342d0,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_379.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_379.txt,.txt,texto,C-JEP-oral,2782,2.7 KB,2026-04-25T19:25:23,0cb60861cf27c6ff510c666f5045d5ef225734d8cf1c1880f1eddca038776a22,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_38.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_38.txt,.txt,texto,C-JEP-oral,2698,2.6 KB,2026-04-25T19:25:22,2142cab4a9de860b4c65b87a88b0c5696c5edcaa20f3646fd5dfddbc8081e8ab,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_380.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_380.txt,.txt,texto,C-JEP-oral,2694,2.6 KB,2026-04-25T19:25:23,8196c07773966c52608b25668b43aa6ee14d001704bd25e006af6c70d1b74666,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_381.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_381.txt,.txt,texto,C-JEP-oral,1535,1.5 KB,2026-04-25T19:25:23,1c08426635fa1c29d4088047694eb9500f0d2d794e0add04bfc1f10fac7bc9a9,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_382.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_382.txt,.txt,texto,C-JEP-oral,1016,1016 B,2026-04-25T19:25:23,52eaa2e78ec2d91341db8dd9a7d801a061f11df6befa6ef3038e8f9074998214,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_383.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_383.txt,.txt,texto,C-JEP-oral,265,265 B,2026-04-25T19:25:23,a820628a4a653fb453895c9c2f7a0b1022c01ed64dea81d9046dd3e25aa61c4a,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_384.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_384.txt,.txt,texto,C-JEP-oral,2638,2.6 KB,2026-04-25T19:25:23,0a2f37f423058c2ea2f1e9cfe43b9a15f366470ad12347da0d669412ea149f62,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_385.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_385.txt,.txt,texto,C-JEP-oral,2829,2.8 KB,2026-04-25T19:25:23,4cecfe3d7f6d686d4cd374f99130615f05a46cdcc61f2e43a8e04b65b5b04c9c,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_386.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_386.txt,.txt,texto,C-JEP-oral,368,368 B,2026-04-25T19:25:23,a1cf54b1c97caa481b07cf509e90eed224d36c3949af710f03658e5cfb2082ec,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_387.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_387.txt,.txt,texto,C-JEP-oral,2181,2.1 KB,2026-04-25T19:25:23,61f68ecd1671eca5247b53bbbecd2f29d5f9796e26b9a4a98e4f51e0947450b1,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_388.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_388.txt,.txt,texto,C-JEP-oral,2616,2.6 KB,2026-04-25T19:25:23,a983cdd3484e4511a8352c75443019be04317bbd168d38c74433458e31e8f354,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_389.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_389.txt,.txt,texto,C-JEP-oral,578,578 B,2026-04-25T19:25:23,c34628ce1d10cfc90f98a11b337b8600f21db9ecd8573b1e344bf2d2fcdb3636,False
data/processed/corpus_b_sentencias_secciones/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_39.txt,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_RECONOCIMIENTO_39.txt,.txt,texto,C-JEP-oral,1531,1.5 KB,2026-04-25T19:25:22,0029ca25c58f90904efb8eb3bf47c6cae6310b9d9de186e98a9069caa4fce2cb,False
